Longitud;Latitud
 2,18771452; 4,14245914e+01
 2,19196502; 4,14205135e+01
 2,18698427; 4,14268940e+01
 2,18698427; 4,14268940e+01
 2,18839589; 4,14222795e+01
 2,18657351; 4,14279985e+01
 2,18572992; 4,14292790e+01
 2,18119419; 4,14283846e+01
 2,18020535; 4,14284069e+01
 2,17859592; 4,14292210e+01
 2,17855320; 4,14272355e+01
 2,18833420; 4,14230530e+01
 2,18450110; 4,14251318e+01
 2,18751236; 4,14176334e+01
 2,18766084; 4,14201316e+01
 2,18248601; 4,14251420e+01
 2,19145808; 4,14194161e+01
 2,19084463; 4,14193818e+01
 2,19177123; 4,14175642e+01
 2,19461086; 4,14320362e+01
 2,19461086; 4,14320362e+01
 2,19134332; 4,14318199e+01
 2,19253073; 4,14335395e+01
 2,19619824; 4,14320093e+01
 2,19704668; 4,14301274e+01
 2,19427413; 4,14400340e+01
 2,19303558; 4,14406233e+01
 2,19331807; 4,14487132e+01
 2,18808216; 4,14450779e+01
 2,18817300; 4,14453288e+01
 2,18817300; 4,14453288e+01
 2,18877146; 4,14440006e+01
 2,18953976; 4,14467040e+01
 2,18948517; 4,14437316e+01
 2,19039337; 4,14353743e+01
 2,18758536; 4,14356815e+01
 2,18636062; 4,14398236e+01
 2,18539952; 4,14349340e+01
 2,18484639; 4,14319032e+01
 2,18535627; 4,14308971e+01
 2,19320005; 4,14521801e+01
 2,19495287; 4,14524662e+01
 2,19446765; 4,14504803e+01
 2,19446765; 4,14504803e+01
 2,19701268; 4,14512186e+01
 2,19688712; 4,14495276e+01
 2,19438363; 4,14491718e+01
 2,19059769; 4,14490813e+01
 2,19120757; 4,14490981e+01
 2,20162163; 4,14504677e+01
 2,18949361; 4,14498345e+01
 2,18976041; 4,14509550e+01
 2,20528291; 4,14470764e+01
 2,20165263; 4,14446284e+01
 2,20240280; 4,14449560e+01
 2,20640228; 4,14453941e+01
 2,20679931; 4,14451628e+01
 2,20693525; 4,14458546e+01
 2,20180214; 4,14403608e+01
 2,20862757; 4,14434462e+01
 2,20323044; 4,14355550e+01
 2,20585267; 4,14328956e+01
 2,20695542; 4,14336677e+01
 2,13071227; 4,13380089e+01
 2,13391676; 4,13252833e+01
 2,19466351; 4,14511292e+01
 2,20626690; 4,14466012e+01
 2,18170461; 4,14166711e+01
 2,18158687; 4,14169760e+01
 2,17899270; 4,14142256e+01
 2,18148093; 4,14130525e+01
 2,18411322; 4,14094619e+01
 2,18442416; 4,14093876e+01
 2,18734723; 4,14119023e+01
 2,18738455; 4,14102041e+01
 2,18743979; 4,14102451e+01
 2,18757257; 4,14103437e+01
 2,18532652; 4,14088513e+01
 2,18759118; 4,14103865e+01
 2,18755476; 4,14104187e+01
 2,18529410; 4,14120595e+01
 2,19364539; 4,14161492e+01
 2,19066256; 4,14075689e+01
 2,19144530; 4,14081548e+01
 2,19036540; 4,14126446e+01
 2,19113741; 4,14131641e+01
 2,19089774; 4,14142738e+01
 2,19095231; 4,14146299e+01
 2,19095231; 4,14146299e+01
 2,19313086; 4,14094295e+01
 2,19309832; 4,14134221e+01
 2,19631054; 4,14170513e+01
 2,19500943; 4,14173754e+01
 2,19500019; 4,14167572e+01
 2,18593258; 4,14087510e+01
 2,19977512; 4,14233531e+01
 2,19613389; 4,14185781e+01
 2,18764950; 4,14087783e+01
 2,19847286; 4,14236540e+01
 2,18477480; 4,14079644e+01
 2,18477332; 4,14078250e+01
 2,18850303; 4,14063179e+01
 2,20141210; 4,14220056e+01
 2,18918656; 4,14064702e+01
 2,18885338; 4,14089594e+01
 2,19623849; 4,14164702e+01
 2,18827595; 4,14093169e+01
 2,19726689; 4,14137059e+01
 2,18706520; 4,14079107e+01
 2,20446803; 4,14264612e+01
 2,20622612; 4,14206710e+01
 2,20622612; 4,14206710e+01
 2,20444938; 4,14232635e+01
 2,20443169; 4,14248112e+01
 2,20242314; 4,14288448e+01
 2,20290691; 4,14170811e+01
 2,20064691; 4,14259105e+01
 2,20964428; 4,14221307e+01
 2,20809373; 4,14239725e+01
 2,21653570; 4,14179470e+01
 2,20653311; 4,14240484e+01
 2,21111128; 4,14223706e+01
 2,20564024; 4,14135701e+01
 2,20763989; 4,14103114e+01
 2,21151483; 4,14194107e+01
 2,20138556; 4,14101247e+01
 2,20680454; 4,14154922e+01
 2,20767284; 4,14179671e+01
 2,20356150; 4,14148921e+01
 2,20698452; 4,14174577e+01
 2,19845293; 4,14128763e+01
 2,19976358; 4,14084420e+01
 2,19980841; 4,14081135e+01
 2,20295903; 4,14092347e+01
 2,20205005; 4,14118778e+01
 2,20205005; 4,14118778e+01
 2,20075845; 4,14124516e+01
 2,20774882; 4,14198580e+01
 2,20648808; 4,14183695e+01
 2,20486461; 4,14172422e+01
 2,19481337; 4,14083300e+01
 2,19481337; 4,14083300e+01
 2,20351761; 4,14166730e+01
 2,20521291; 4,14179514e+01
 2,20673012; 4,13961634e+01
 2,20736696; 4,13994736e+01
 2,19798781; 4,14008344e+01
 2,20858938; 4,14204862e+01
 2,20943008; 4,14211144e+01
 2,20153775; 4,13965314e+01
 2,20083427; 4,13973404e+01
 2,20667544; 4,13977387e+01
 2,20021704; 4,14026657e+01
 2,20612850; 4,14006795e+01
 2,19727069; 4,13985449e+01
 2,20780473; 4,13973808e+01
 2,20521021; 4,13954662e+01
 2,20435006; 4,13948257e+01
 2,20420574; 4,13949382e+01
 2,19787879; 4,14057795e+01
 2,19657099; 4,14072386e+01
 2,20079134; 4,14072397e+01
 2,21094004; 4,14119395e+01
 2,20702430; 4,14094949e+01
 2,20149674; 4,14077389e+01
 2,20627661; 4,14082873e+01
 2,20361643; 4,14069269e+01
 2,20406421; 4,14054011e+01
 2,20725534; 4,14074864e+01
 2,20520507; 4,14094366e+01
 2,20654360; 4,14050173e+01
 2,21464316; 4,14053980e+01
 2,21591214; 4,14112114e+01
 2,19144040; 4,14028082e+01
 2,19250593; 4,14036721e+01
 2,19010270; 4,14033732e+01
 2,21750938; 4,14122744e+01
 2,21663067; 4,14057906e+01
 2,21663067; 4,14057906e+01
 2,21483827; 4,14046747e+01
 2,21227982; 4,14027438e+01
 2,19417487; 4,14069332e+01
 2,19307071; 4,14061584e+01
 2,19064250; 4,14055510e+01
 2,19200448; 4,14063902e+01
 2,22148660; 4,14104500e+01
 2,21995130; 4,14085276e+01
 2,21910587; 4,14078901e+01
 2,21824780; 4,14072503e+01
 2,18841731; 4,14044091e+01
 2,21798336; 4,14103560e+01
 2,21923075; 4,14113997e+01
 2,21474187; 4,14056263e+01
 2,21310534; 4,14068644e+01
 2,21234364; 4,14036600e+01
 2,21234364; 4,14036600e+01
 2,19155684; 4,14011260e+01
 2,18912923; 4,14028533e+01
 2,19213384; 4,13931932e+01
 2,19571260; 4,13990565e+01
 2,19416019; 4,13976048e+01
 2,18839705; 4,13945384e+01
 2,18830165; 4,13951199e+01
 2,18837738; 4,14000040e+01
 2,19111190; 4,14024114e+01
 2,19155588; 4,13955371e+01
 2,19368753; 4,14040520e+01
 2,19025416; 4,13945935e+01
 2,19014756; 4,13953270e+01
 2,19014756; 4,13953270e+01
 2,18998476; 4,13954525e+01
 2,18971132; 4,13956634e+01
 2,18720597; 4,13957320e+01
 2,18911117; 4,13961357e+01
 2,18765492; 4,13955290e+01
 2,18995884; 4,14065470e+01
 2,19246559; 4,14084275e+01
 2,19311710; 4,13978630e+01
 2,18492284; 4,13940885e+01
 2,18496654; 4,13942294e+01
 2,20179417; 4,13929176e+01
 2,20253054; 4,13936407e+01
 2,20079724; 4,13923954e+01
 2,20079724; 4,13923954e+01
 2,19741622; 4,13898463e+01
 2,19741622; 4,13898463e+01
 2,19741622; 4,13898463e+01
 2,19739660; 4,13904793e+01
 2,19649081; 4,13906521e+01
 2,19601367; 4,13915265e+01
 2,19697800; 4,13923713e+01
 2,19849447; 4,13898590e+01
 2,19910645; 4,13942108e+01
 2,17619319; 4,13783281e+01
 2,19308434; 4,13931135e+01
 2,19608968; 4,13939487e+01
 2,19554203; 4,13891207e+01
 2,19866516; 4,13958387e+01
 2,19432634; 4,13953871e+01
 2,17427083; 4,13828258e+01
 2,16724030; 4,13800621e+01
 2,16983871; 4,13806423e+01
 2,17068514; 4,13770030e+01
 2,17279969; 4,13788137e+01
 2,17096317; 4,13788870e+01
 2,17779187; 4,13768645e+01
 2,17834201; 4,13766518e+01
 2,17847680; 4,13758234e+01
 2,17847680; 4,13758234e+01
 2,17781107; 4,13750743e+01
 2,17472271; 4,13787645e+01
 2,17035823; 4,13810179e+01
 2,17044608; 4,13872512e+01
 2,16701353; 4,13842064e+01
 2,16669343; 4,13823650e+01
 2,17378842; 4,13833796e+01
 2,17783048; 4,13842818e+01
 2,17946863; 4,13859469e+01
 2,17012204; 4,13844130e+01
 2,17254716; 4,13856872e+01
 2,17210349; 4,13863717e+01
 2,17191206; 4,13866684e+01
 2,17182956; 4,13867986e+01
 2,17252277; 4,13884785e+01
 2,18161882; 4,13838220e+01
 2,18275353; 4,13830519e+01
 2,18275353; 4,13830519e+01
 2,18275353; 4,13830519e+01
 2,18384993; 4,13827127e+01
 2,18384993; 4,13827127e+01
 2,18292373; 4,13821143e+01
 2,17537701; 4,13821517e+01
 2,17479114; 4,13828210e+01
 2,17318796; 4,13846231e+01
 2,17959161; 4,13854688e+01
 2,17260041; 4,13872045e+01
 2,19124096; 4,13775432e+01
 2,17279840; 4,13888992e+01
 2,17384607; 4,13901161e+01
 2,18695059; 4,13836542e+01
 2,18615125; 4,13835056e+01
 2,17479310; 4,13894766e+01
 2,19576890; 4,13852506e+01
 2,19122976; 4,13862560e+01
 2,18805277; 4,13835712e+01
 2,19618289; 4,13881303e+01
 2,19689321; 4,13889584e+01
 2,19689321; 4,13889584e+01
 2,19499751; 4,13878455e+01
 2,19414139; 4,13872052e+01
 2,18475401; 4,13851700e+01
 2,18590952; 4,13865855e+01
 2,18579916; 4,13845697e+01
 2,18599868; 4,13915102e+01
 2,18282231; 4,13837769e+01
 2,17828226; 4,13872411e+01
 2,18221546; 4,13841492e+01
 2,15512270; 4,13802249e+01
 2,15561536; 4,13786577e+01
 2,15573048; 4,13789942e+01
 2,18181598; 4,13895981e+01
 2,18469928; 4,13913699e+01
 2,15145676; 4,13772595e+01
 2,15165774; 4,13776219e+01
 2,15203164; 4,13776901e+01
 2,15220268; 4,13770984e+01
 2,15459970; 4,13774008e+01
 2,16392217; 4,13770226e+01
 2,15882156; 4,13815899e+01
 2,16030036; 4,13827042e+01
 2,16323593; 4,13777080e+01
 2,15989182; 4,13836147e+01
 2,16089003; 4,13845136e+01
 2,15826883; 4,13780812e+01
 2,16018106; 4,13783403e+01
 2,16020688; 4,13837792e+01
 2,16131558; 4,13845875e+01
 2,14885153; 4,13914865e+01
 2,15949174; 4,13787686e+01
 2,16312114; 4,13849641e+01
 2,14514300; 4,13921575e+01
 2,16399673; 4,13869067e+01
 2,16424610; 4,13870940e+01
 2,16381876; 4,13858326e+01
 2,16450233; 4,13842039e+01
 2,16341040; 4,13850424e+01
 2,16452815; 4,13869984e+01
 2,16307064; 4,13845094e+01
 2,16576454; 4,13791635e+01
 2,16551311; 4,13793545e+01
 2,16287608; 4,13831358e+01
 2,16182613; 4,13807804e+01
 2,15759358; 4,13806990e+01
 2,16715255; 4,13781099e+01
 2,16679222; 4,13783825e+01
 2,15693433; 4,13822492e+01
 2,15273320; 4,13862450e+01
 2,15333026; 4,13865035e+01
 2,15409649; 4,13801136e+01
 2,15472560; 4,13806445e+01
 2,15472367; 4,13807107e+01
 2,15197064; 4,13865187e+01
 2,14856832; 4,13858735e+01
 2,15583420; 4,13848172e+01
 2,15456123; 4,13852838e+01
 2,14860959; 4,13856531e+01
 2,15396750; 4,13847050e+01
 2,15290591; 4,13809186e+01
 2,14845043; 4,13837900e+01
 2,14821028; 4,13837345e+01
 2,14950956; 4,13817555e+01
 2,14950956; 4,13817555e+01
 2,15155930; 4,13885631e+01
 2,14410787; 4,13876334e+01
 2,15368547; 4,13818189e+01
 2,15068144; 4,13826395e+01
 2,15238330; 4,13890403e+01
 2,15239578; 4,13892674e+01
 2,15173071; 4,13897673e+01
 2,15173071; 4,13897673e+01
 2,15066448; 4,13838235e+01
 2,15699433; 4,13840855e+01
 2,15037355; 4,13838291e+01
 2,15372888; 4,13880543e+01
 2,15255085; 4,13888848e+01
 2,14632966; 4,13856682e+01
 2,14630415; 4,13857258e+01
 2,15738903; 4,13855011e+01
 2,15163807; 4,13834514e+01
 2,15246119; 4,13839822e+01
 2,15178272; 4,13868702e+01
 2,15122300; 4,13850476e+01
 2,15294717; 4,13843466e+01
 2,15918143; 4,13839379e+01
 2,15918143; 4,13839379e+01
 2,15918143; 4,13839379e+01
 2,15714431; 4,13826221e+01
 2,15583619; 4,13816211e+01
 2,15417911; 4,13862893e+01
 2,15113985; 4,13868701e+01
 2,14501249; 4,13829836e+01
 2,15388716; 4,13851543e+01
 2,14699910; 4,13846868e+01
 2,14699910; 4,13846868e+01
 2,15581481; 4,13814066e+01
 2,14496357; 4,13823900e+01
 2,15717600; 4,13860674e+01
 2,15306206; 4,13959438e+01
 2,15273336; 4,13961265e+01
 2,15685198; 4,13962326e+01
 2,16511478; 4,13883943e+01
 2,16511478; 4,13883943e+01
 2,15596476; 4,13969161e+01
 2,15596476; 4,13969161e+01
 2,15702815; 4,13959388e+01
 2,16245358; 4,13871403e+01
 2,15996550; 4,13890220e+01
 2,15986340; 4,13873925e+01
 2,15986340; 4,13873925e+01
 2,15847931; 4,13898146e+01
 2,15813051; 4,13901318e+01
 2,16307147; 4,13868601e+01
 2,15384768; 4,13964180e+01
 2,15353923; 4,13963395e+01
 2,15320819; 4,13961866e+01
 2,16083238; 4,13868769e+01
 2,14823279; 4,13791228e+01
 2,16068339; 4,13864086e+01
 2,16131244; 4,13923421e+01
 2,15461383; 4,13941210e+01
 2,15379331; 4,13936837e+01
 2,16144203; 4,13856368e+01
 2,16153356; 4,13925595e+01
 2,16153356; 4,13925595e+01
 2,15965856; 4,13894610e+01
 2,16080577; 4,13903222e+01
 2,16080577; 4,13903222e+01
 2,16080577; 4,13903222e+01
 2,15164636; 4,13783507e+01
 2,16053792; 4,13902978e+01
 2,14996132; 4,13778115e+01
 2,14996132; 4,13778115e+01
 2,15241055; 4,13790956e+01
 2,15862968; 4,13852210e+01
 2,15934489; 4,13854814e+01
 2,15941574; 4,13855341e+01
 2,15718023; 4,13928337e+01
 2,15610112; 4,13919694e+01
 2,15421239; 4,13934107e+01
 2,16018155; 4,13846884e+01
 2,15923224; 4,13944204e+01
 2,16156200; 4,13922551e+01
 2,16193214; 4,13908165e+01
 2,16249455; 4,13911897e+01
 2,16014836; 4,13937263e+01
 2,15802259; 4,13878904e+01
 2,15835360; 4,13881083e+01
 2,15902534; 4,13877444e+01
 2,16312083; 4,13914795e+01
 2,16240369; 4,13894897e+01
 2,15980327; 4,13929085e+01
 2,15716614; 4,13911375e+01
 2,15924724; 4,13910005e+01
 2,16420507; 4,13891394e+01
 2,14629347; 4,13944139e+01
 2,14677984; 4,13946332e+01
 2,14908545; 4,13934164e+01
 2,14957807; 4,13920365e+01
 2,16490804; 4,13989217e+01
 2,16809952; 4,14023017e+01
 2,15470170; 4,13924727e+01
 2,14717468; 4,13937285e+01
 2,14717468; 4,13937285e+01
 2,16724011; 4,13971639e+01
 2,15359868; 4,13899864e+01
 2,16507607; 4,14004952e+01
 2,15193701; 4,13814856e+01
 2,15197866; 4,13900164e+01
 2,15012681; 4,13819465e+01
 2,15084681; 4,13908694e+01
 2,15030971; 4,13923059e+01
 2,14700815; 4,13921202e+01
 2,14513998; 4,13924058e+01
 2,14513998; 4,13924058e+01
 2,15700289; 4,13891267e+01
 2,15700289; 4,13891267e+01
 2,15195620; 4,13934099e+01
 2,17437809; 4,14005337e+01
 2,17451484; 4,14006364e+01
 2,15145317; 4,13920337e+01
 2,17191159; 4,14009555e+01
 2,17322834; 4,14013158e+01
 2,15621992; 4,13881103e+01
 2,15071355; 4,13956210e+01
 2,17396919; 4,14006095e+01
 2,17197926; 4,14005912e+01
 2,15418408; 4,13886739e+01
 2,15134670; 4,13950697e+01
 2,16953404; 4,14002711e+01
 2,16953404; 4,14002711e+01
 2,17379396; 4,14019201e+01
 2,17160691; 4,14013689e+01
 2,17122777; 4,14015215e+01
 2,17122777; 4,14015215e+01
 2,17122777; 4,14015215e+01
 2,17035294; 4,14005599e+01
 2,16933036; 4,14003051e+01
 2,17200541; 4,14021973e+01
 2,17103225; 4,14009036e+01
 2,17103225; 4,14009036e+01
 2,17103225; 4,14009036e+01
 2,17103225; 4,14009036e+01
 2,15087816; 4,13956114e+01
 2,17016671; 4,14004441e+01
 2,17014615; 4,14021072e+01
 2,15474945; 4,13892478e+01
 2,15454940; 4,13894189e+01
 2,15134394; 4,13935531e+01
 2,15438733; 4,13918465e+01
 2,16610214; 4,13994468e+01
 2,16610214; 4,13994468e+01
 2,16932364; 4,14007955e+01
 2,17388040; 4,13929028e+01
 2,16823695; 4,13944222e+01
 2,17325272; 4,13938519e+01
 2,17435031; 4,13917922e+01
 2,17792031; 4,13980187e+01
 2,17841864; 4,13983909e+01
 2,17043928; 4,13896871e+01
 2,16333688; 4,13918226e+01
 2,17373128; 4,13922578e+01
 2,16411763; 4,13924076e+01
 2,16503103; 4,13903121e+01
 2,17295104; 4,13990416e+01
 2,17123520; 4,13902023e+01
 2,17002491; 4,13903393e+01
 2,16642236; 4,13887193e+01
 2,16733686; 4,13894047e+01
 2,16381029; 4,13912361e+01
 2,17154784; 4,13987484e+01
 2,16906482; 4,13907038e+01
 2,17097433; 4,13921414e+01
 2,17097433; 4,13921414e+01
 2,16807812; 4,13903492e+01
 2,16874214; 4,13974516e+01
 2,17308467; 4,13990412e+01
 2,17556826; 4,13962567e+01
 2,17568698; 4,13963940e+01
 2,16968827; 4,13965849e+01
 2,17014871; 4,13969503e+01
 2,17367260; 4,13910445e+01
 2,16989139; 4,13982861e+01
 2,17208470; 4,13917931e+01
 2,17669311; 4,13960918e+01
 2,17187632; 4,13970719e+01
 2,17159387; 4,13901203e+01
 2,17159387; 4,13901203e+01
 2,17201648; 4,13999023e+01
 2,17201648; 4,13999023e+01
 2,16842314; 4,13974203e+01
 2,17332432; 4,13904473e+01
 2,16572870; 4,13880777e+01
 2,16668193; 4,13879590e+01
 2,17379978; 4,13996945e+01
 2,17072756; 4,13957467e+01
 2,16783349; 4,13883906e+01
 2,16924413; 4,13889172e+01
 2,17278882; 4,13958722e+01
 2,16659780; 4,13942745e+01
 2,17360756; 4,13993621e+01
 2,17396134; 4,13967518e+01
 2,17820225; 4,13920182e+01
 2,17486418; 4,13914034e+01
 2,16867712; 4,13927911e+01
 2,17072148; 4,13940413e+01
 2,17072148; 4,13940413e+01
 2,16941103; 4,13933400e+01
 2,17633735; 4,13915724e+01
 2,16756635; 4,13931680e+01
 2,16654895; 4,13939874e+01
 2,16963740; 4,13917940e+01
 2,17103122; 4,13940189e+01
 2,16178823; 4,13970003e+01
 2,18043449; 4,14044242e+01
 2,16101886; 4,13933412e+01
 2,16333883; 4,13940209e+01
 2,16333883; 4,13940209e+01
 2,18123578; 4,14056183e+01
 2,18123578; 4,14056183e+01
 2,18123578; 4,14056183e+01
 2,16302398; 4,13938359e+01
 2,16293691; 4,13938998e+01
 2,18096078; 4,14068244e+01
 2,17989687; 4,14048691e+01
 2,16540742; 4,13940737e+01
 2,17208253; 4,13988074e+01
 2,16069449; 4,13936738e+01
 2,16206817; 4,13943440e+01
 2,17785191; 4,14065114e+01
 2,15940097; 4,13960116e+01
 2,16469132; 4,13926217e+01
 2,16469132; 4,13926217e+01
 2,16598502; 4,13935986e+01
 2,16598502; 4,13935986e+01
 2,16135843; 4,13989262e+01
 2,16430514; 4,13990695e+01
 2,16257189; 4,13986299e+01
 2,16242403; 4,13985932e+01
 2,16641151; 4,13945403e+01
 2,16248820; 4,13990737e+01
 2,16210725; 4,13975693e+01
 2,16597095; 4,13944565e+01
 2,16597095; 4,13944565e+01
 2,16308356; 4,13983203e+01
 2,16328592; 4,13984447e+01
 2,18208392; 4,14064559e+01
 2,16652826; 4,13974238e+01
 2,16289604; 4,13986794e+01
 2,16289604; 4,13986794e+01
 2,16289604; 4,13986794e+01
 2,16212945; 4,13978061e+01
 2,18207951; 4,14076567e+01
 2,16500281; 4,13965553e+01
 2,16540036; 4,13971313e+01
 2,16059636; 4,13983346e+01
 2,15886960; 4,13949735e+01
 2,18250428; 4,14079306e+01
 2,18469425; 4,14046363e+01
 2,16604611; 4,13960533e+01
 2,16604611; 4,13960533e+01
 2,16069220; 4,13955349e+01
 2,18208187; 4,14093672e+01
 2,16604543; 4,13959384e+01
 2,16516943; 4,13936026e+01
 2,15874610; 4,13976587e+01
 2,15696970; 4,13972131e+01
 2,17266537; 4,14077284e+01
 2,17635625; 4,14070920e+01
 2,17787030; 4,14060585e+01
 2,17698872; 4,14055049e+01
 2,17891853; 4,14040387e+01
 2,17698581; 4,14116981e+01
 2,17575980; 4,14112877e+01
 2,17811239; 4,14046580e+01
 2,17851214; 4,14052719e+01
 2,17858787; 4,14053292e+01
 2,18570171; 4,13980825e+01
 2,17378081; 4,14085775e+01
 2,17405520; 4,14089138e+01
 2,17758104; 4,14094141e+01
 2,17758104; 4,14094141e+01
 2,17621592; 4,14120629e+01
 2,17746852; 4,14044861e+01
 2,17727349; 4,14029511e+01
 2,17469366; 4,14106413e+01
 2,17608093; 4,14038547e+01
 2,17720938; 4,14027797e+01
 2,17577367; 4,14095946e+01
 2,17623176; 4,14036018e+01
 2,17504722; 4,14022422e+01
 2,17830515; 4,14116544e+01
 2,17335764; 4,14031208e+01
 2,17412298; 4,14021918e+01
 2,17773548; 4,14115414e+01
 2,17189228; 4,14088559e+01
 2,15737620; 4,13726073e+01
 2,18109344; 4,13969159e+01
 2,18488521; 4,14040224e+01
 2,18443359; 4,14030362e+01
 2,18475085; 4,14031425e+01
 2,18528654; 4,14036335e+01
 2,18127596; 4,14022463e+01
 2,17888610; 4,14027085e+01
 2,15996093; 4,13766556e+01
 2,15973025; 4,13765995e+01
 2,17853742; 4,13956368e+01
 2,17780910; 4,13972652e+01
 2,18230517; 4,14030662e+01
 2,17754074; 4,13969749e+01
 2,17754074; 4,13969749e+01
 2,15775211; 4,13742422e+01
 2,18302673; 4,13950383e+01
 2,15908267; 4,13752923e+01
 2,18128194; 4,14005401e+01
 2,18299475; 4,13997511e+01
 2,18196552; 4,14003957e+01
 2,18218608; 4,14005610e+01
 2,18289340; 4,14002115e+01
 2,17957845; 4,13992628e+01
 2,17962302; 4,13994284e+01
 2,17799960; 4,13992635e+01
 2,18287044; 4,14009745e+01
 2,18625782; 4,13984971e+01
 2,17782021; 4,14008356e+01
 2,17573079; 4,14010594e+01
 2,17731361; 4,14009652e+01
 2,18491581; 4,13986637e+01
 2,18775323; 4,13978938e+01
 2,17733021; 4,14023240e+01
 2,17652080; 4,14022176e+01
 2,18780135; 4,14000919e+01
 2,15904565; 4,13739425e+01
 2,18145247; 4,13968747e+01
 2,18210596; 4,13973618e+01
 2,18528422; 4,14021334e+01
 2,17628065; 4,13743253e+01
 2,17141998; 4,13765994e+01
 2,17141998; 4,13765994e+01
 2,17134883; 4,13757138e+01
 2,16667041; 4,13766366e+01
 2,16667041; 4,13766366e+01
 2,17126389; 4,13755465e+01
 2,17416077; 4,13759084e+01
 2,17628960; 4,13762980e+01
 2,17584234; 4,13763271e+01
 2,17530559; 4,13763601e+01
 2,16569840; 4,13709103e+01
 2,15155130; 4,13763434e+01
 2,14979425; 4,13757919e+01
 2,14652587; 4,13672311e+01
 2,17243041; 4,13677740e+01
 2,17243041; 4,13677740e+01
 2,16831736; 4,13725046e+01
 2,16835004; 4,13628213e+01
 2,16835004; 4,13628213e+01
 2,16577564; 4,13609984e+01
 2,13477568; 4,13270347e+01
 2,15831895; 4,13650840e+01
 2,13720902; 4,13309875e+01
 2,14213985; 4,13389888e+01
 2,15206290; 4,13731568e+01
 2,15172418; 4,13733741e+01
 2,15172418; 4,13733741e+01
 2,15085958; 4,13726594e+01
 2,14291975; 4,13474705e+01
 2,17169163; 4,13658855e+01
 2,12877512; 4,13466397e+01
 2,12628359; 4,13397221e+01
 2,13608229; 4,13491240e+01
 2,14226404; 4,13551898e+01
 2,14475021; 4,13560693e+01
 2,15864874; 4,13544904e+01
 2,11356674; 4,13304335e+01
 2,13467687; 4,13351250e+01
 2,11597313; 4,13325989e+01
 2,11554449; 4,13343378e+01
 2,15979484; 4,13554924e+01
 2,15892604; 4,13548467e+01
 2,15126313; 4,13524010e+01
 2,14612678; 4,13501161e+01
 2,14183434; 4,13485217e+01
 2,14183434; 4,13485217e+01
 2,13967240; 4,13477537e+01
 2,13967240; 4,13477537e+01
 2,17590799; 4,13727846e+01
 2,14793562; 4,13513623e+01
 2,12875928; 4,13440709e+01
 2,11944633; 4,13271297e+01
 2,11807752; 4,13309222e+01
 2,14349400; 4,13585768e+01
 2,14218461; 4,13632605e+01
 2,17677851; 4,13734396e+01
 2,17460598; 4,13702519e+01
 2,14320799; 4,13616061e+01
 2,13637582; 4,13659211e+01
 2,13637582; 4,13659211e+01
 2,13855327; 4,13645592e+01
 2,13822807; 4,13665423e+01
 2,14320292; 4,13712616e+01
 2,13883001; 4,13679627e+01
 2,13982793; 4,13687262e+01
 2,14359973; 4,13715580e+01
 2,14459695; 4,13723101e+01
 2,13968440; 4,13676494e+01
 2,14891071; 4,13716311e+01
 2,14717932; 4,13742529e+01
 2,14618439; 4,13709073e+01
 2,13792718; 4,13655146e+01
 2,14855620; 4,13769104e+01
 2,14345709; 4,13741637e+01
 2,14921435; 4,13768129e+01
 2,14893317; 4,13762289e+01
 2,14893317; 4,13762289e+01
 2,14893317; 4,13762289e+01
 2,14091196; 4,13747612e+01
 2,14466443; 4,13772447e+01
 2,14297353; 4,13772313e+01
 2,14379620; 4,13723687e+01
 2,14403823; 4,13725509e+01
 2,13174175; 4,13715909e+01
 2,14050111; 4,13698896e+01
 2,13595105; 4,13670749e+01
 2,14175297; 4,13708319e+01
 2,13566220; 4,13663954e+01
 2,13563720; 4,13666220e+01
 2,13157133; 4,13764565e+01
 2,13397155; 4,13677099e+01
 2,13935171; 4,13690234e+01
 2,13490448; 4,13823080e+01
 2,13453196; 4,13828023e+01
 2,13453196; 4,13828023e+01
 2,12344384; 4,13774280e+01
 2,13051499; 4,13794415e+01
 2,12795045; 4,13753885e+01
 2,12986694; 4,13808581e+01
 2,13166850; 4,13818191e+01
 2,12821602; 4,13799577e+01
 2,13337778; 4,13824834e+01
 2,13211863; 4,13774493e+01
 2,13897079; 4,13770998e+01
 2,13798256; 4,13771159e+01
 2,13573038; 4,13771800e+01
 2,13734816; 4,13771245e+01
 2,13360945; 4,13772206e+01
 2,13857481; 4,13867536e+01
 2,14368074; 4,13822474e+01
 2,13790216; 4,13829681e+01
 2,14022451; 4,13853007e+01
 2,14120439; 4,13770574e+01
 2,13999530; 4,13770806e+01
 2,13990218; 4,13848111e+01
 2,13746954; 4,13777400e+01
 2,14254403; 4,13863767e+01
 2,14318210; 4,13868704e+01
 2,14212886; 4,13864158e+01
 2,13486873; 4,13828942e+01
 2,12959524; 4,13920482e+01
 2,13506817; 4,13854518e+01
 2,13949285; 4,13916727e+01
 2,13149454; 4,13919260e+01
 2,14215599; 4,13925041e+01
 2,13307419; 4,13865123e+01
 2,13005414; 4,13926446e+01
 2,13912804; 4,13925328e+01
 2,13912804; 4,13925328e+01
 2,13912804; 4,13925328e+01
 2,14211587; 4,13926171e+01
 2,13840337; 4,13844469e+01
 2,13818906; 4,13921709e+01
 2,13818906; 4,13921709e+01
 2,13824883; 4,13870748e+01
 2,13657639; 4,13887662e+01
